|||||||B3LYP|B3LYP|B3LYP|PBE|PBE|PBE|PB86|PB87|PB88|M06|M07|M08
290|COc1c2ccsc2c(OC)c2cc(c3scc4c3C(=O)N(C)C4=O)sc12|COc1c2ccsc2c(OC)c2cc(-c3scc4c3C(=O)N(C)C4=O)sc21|InChI=1S/C19H13NO4S3/c1-20-18(21)10-7-26-17(12(10)19(20)22)11-6-9-14(24-3)15-8(4-5-25-15)13(23-2)16(9)27-11/h4-7H,1-3H3|10.1039/C1EE01072G,RVULKLYRBVBEFQ-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.45166666667,-3.585,1.86666666667,1.83,5.5,0.85,9.81,66.0|COc1c2ccsc2c(OC)c2cc(-c3scc4c3C(=O)N(C)C4=O)sc21|7|-0.193143|-0.0904286|0.102714|-0.202286|-0.0892857|0.113|-0.172714|-0.112429|0.0602857|-0.235286|-0.0645714|0.170714
291|Cn1c(=O)c2c(c3ccc(c4cccs4)s3)n(C)c(=O)c2c1c1cccs1|CN1C(=O)C2=C(c3ccc(-c4cccs4)s3)N(C)C(=O)C2=C1c1cccs1|InChI=1S/C20H14N2O2S3/c1-21-17(13-6-4-10-26-13)15-16(20(21)24)18(22(2)19(15)23)14-8-7-12(27-14)11-5-3-9-25-11/h3-10H,1-2H3|10.1039/C1EE01072G,NFYDOIVAURPMSK-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.17,-3.61,1.56,1.3,4.7,0.65,11.8,60.0|CN1C(=O)C2=C(c3ccc(-c4cccs4)s3)N(C)C(=O)C2=C1c1cccs1|12|-0.183833|-0.102917|0.0809167|-0.192667|-0.102417|0.09025|-0.167167|-0.12175|0.0454167|-0.222833|-0.0813333|0.1415
292|COc1ccc(C#Cc2ccc(C#Cc3ccc(c4ccc(c5ccc(C#Cc6ccc(C#Cc7ccc(OC)c(OC)c7)cc6)s5)c5nsnc45)s3)cc2)cc1OC|COc1ccc(C#Cc2ccc(C#Cc3ccc(-c4ccc(-c5ccc(C#Cc6ccc(C#Cc7ccc(OC)c(OC)c7)cc6)s5)c5nsnc54)s3)cc2)cc1OC|InChI=1S/C50H32N2O4S3/c1-53-43-27-19-37(31-45(43)55-3)15-13-33-5-9-35(10-6-33)17-21-39-23-29-47(57-39)41-25-26-42(50-49(41)51-59-52-50)48-30-24-40(58-48)22-18-36-11-7-34(8-12-36)14-16-38-20-28-44(54-2)46(32-38)56-4/h5-12,19-20,23-32H,1-4H3|10.1016/j.solmat.2010.07.017,GINORPFNOYSJFX-UHFFFAOYSA-N,molecule,bulk,PC61BM,-5.47,-3.56,1.91,1.9,0.14,0.74,0.69,27.0|COc1ccc(C#Cc2ccc(C#Cc3ccc(-c4ccc(-c5ccc(C#Cc6ccc(C#Cc7ccc(OC)c(OC)c7)cc6)s5)c5nsnc54)s3)cc2)cc1OC|19|-0.187421|-0.113421|0.074|-0.196947|-0.113526|0.0834211|-0.171684|-0.131526|0.0401579|-0.228158|-0.0923684|0.135789
293|Cc1ccc(C2(c3ccc(C)cc3)c3ccsc3c3cc4c(cc23)c2sc(c3cccs3)cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1|Cc1ccc(C2(c3ccc(C)cc3)c3ccsc3-c3cc4c(cc32)-c2sc(-c3cccs3)cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1|InChI=1S/C48H36S3/c1-29-7-15-33(16-8-29)47(34-17-9-30(2)10-18-34)39-23-25-50-45(39)37-26-41-38(27-40(37)47)46-42(28-44(51-46)43-6-5-24-49-43)48(41,35-19-11-31(3)12-20-35)36-21-13-32(4)14-22-36/h5-28H,1-4H3|10.1021/ar900061z,MXGYUFORMYJFBO-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.1,-3.02,2.08,2.08,3.28,0.8,7.6,54.0|Cc1ccc(C2(c3ccc(C)cc3)c3ccsc3-c3cc4c(cc32)-c2sc(-c3cccs3)cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1|2|-0.183|-0.069|0.114|-0.192|-0.067|0.125|-0.166|-0.092|0.074|-0.225|-0.043|0.182
294|CC(=O)c1cc2c(csc2c2cc3c(s2)c2sccc2c(C)c3C)s1|CC(=O)c1cc2c(csc2-c2cc3c(s2)c2sccc2c(C)c3C)s1|InChI=1S/C20H14OS4/c1-9-10(2)13-6-16(25-20(13)19-12(9)4-5-22-19)18-14-7-15(11(3)21)24-17(14)8-23-18/h4-8H,1-3H3|10.1039/c1cc12643a,OIFVHWYPSFDUSA-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.35,-3.8,1.55,1.55,5.21,0.82,11.76,54.1|CC(=O)c1cc2c(csc2-c2cc3c(s2)c2sccc2c(C)c3C)s1|4|-0.1985|-0.0925|0.106|-0.20825|-0.0915|0.11675|-0.18075|-0.11525|0.0655|-0.24025|-0.06575|0.1745
295|CC1(C)c2ccccc2c2ccc(N(c3ccc(c4ccc(c5ccc(C=C(C#N)C(=O)O)s5)s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc43)cc12|CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21|InChI=1S/C48H36N2O2S2/c1-47(2)39-11-7-5-9-35(39)37-20-17-32(26-41(37)47)50(33-18-21-38-36-10-6-8-12-40(36)48(3,4)42(38)27-33)31-15-13-29(14-16-31)43-23-24-45(54-43)44-22-19-34(53-44)25-30(28-49)46(51)52/h5-27H,1-4H3,(H,51,52)|10.1039/B908802D,WMQNQIQSGMYKLJ-UHFFFAOYSA-N,molecule,DSSC,TiO2,nan,nan,nan,nan,8.01,0.753,14.0,77.0|CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21|14|-0.189071|-0.109214|0.0798571|-0.197643|-0.1085|0.0891429|-0.172929|-0.128071|0.0448571|-0.228286|-0.0863571|0.141929
296|N#CC(=Cc1cc(C#N)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N)C(=O)O|N#CC(=Cc1cc(C#N)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N)C(=O)O|InChI=1S/C32H20N4O2/c33-20-26-18-25(19-28(22-35)32(37)38)27(21-34)17-24(26)14-11-23-12-15-31(16-13-23)36(29-7-3-1-4-8-29)30-9-5-2-6-10-30/h1-19H,(H,37,38)/b14-11+,28-19+|10.1039/B908802D,WOBHBEKVDDFGNI-PQNPBBKWSA-N,molecule,DSSC,TiO2,nan,nan,nan,nan,0.44,0.48,1.3,70.0|N#CC(=Cc1cc(C#N)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N)C(=O)O|15|-0.2072|-0.128|0.0792|-0.2156|-0.127467|0.0881333|-0.191133|-0.1466|0.0445333|-0.2462|-0.1056|0.1406
297|CC1(C)c2cc(c3ccc(c4ccc(c5ccc(C=C(C#N)C#N)s5)s4)s3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc12|CC1(C)c2cc(-c3ccc(-c4ccc(-c5ccc(C=C(C#N)C#N)s5)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21|InChI=1S/C43H29N3S3/c1-43(2)36-24-29(38-19-20-41(48-38)42-22-21-40(49-42)39-18-15-33(47-39)23-28(26-44)27-45)13-16-34(36)35-17-14-32(25-37(35)43)46(30-9-5-3-6-10-30)31-11-7-4-8-12-31/h3-25H,1-2H3|10.1039/B908802D,CSLGBGAWQKFLJF-UHFFFAOYSA-N,molecule,bilayer,PC61BM,nan,nan,nan,nan,2.12,0.89,6.25,38.0|CC1(C)c2cc(-c3ccc(-c4ccc(-c5ccc(C=C(C#N)C#N)s5)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21|14|-0.191|-0.12|0.071|-0.199929|-0.119643|0.0802857|-0.174286|-0.138|0.0362857|-0.231143|-0.0977857|0.133357
298|Cc1ccc(c2c3cc(c4ccc(c5c6c(=O)n(C)c(c7cccs7)c6c(=O)n5C)s4)sc3c(c3ccc(C)cc3)c3ccsc23)cc1|Cc1ccc(-c2c3cc(-c4ccc(C5=C6C(=O)N(C)C(c7cccs7)=C6C(=O)N5C)s4)sc3c(-c3ccc(C)cc3)c3ccsc32)cc1|InChI=1S/C40H28N2O2S4/c1-21-7-11-23(12-8-21)31-25-17-19-46-37(25)32(24-13-9-22(2)10-14-24)26-20-30(48-38(26)31)27-15-16-29(47-27)36-34-33(39(43)42(36)4)35(41(3)40(34)44)28-6-5-18-45-28/h5-20H,1-4H3|10.1021/ar5000743,ZZGDLIMBMUISKD-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.35,nan,nan,1.46,6.2,0.76,13.6,60.0|Cc1ccc(-c2c3cc(-c4ccc(C5=C6C(=O)N(C)C(c7cccs7)=C6C(=O)N5C)s4)sc3c(-c3ccc(C)cc3)c3ccsc32)cc1|15|-0.182|-0.104867|0.0771333|-0.191|-0.104667|0.0863333|-0.166133|-0.123|0.0431333|-0.2212|-0.0843333|0.136867
299|Cc1ccc(n2c(c3ccsc3)nc3c2c2ccc(C)cc2c2cc(C)ccc32)cc1|Cc1ccc(-n2c(-c3ccsc3)nc3c2c2ccc(C)cc2c2cc(C)ccc32)cc1|InChI=1S/C28H22N2S/c1-17-4-8-21(9-5-17)30-27-23-11-7-19(3)15-25(23)24-14-18(2)6-10-22(24)26(27)29-28(30)20-12-13-31-16-20/h4-16H,1-3H3|10.1002/adma.200802379,BTSJTKMBWMKFKV-UHFFFAOYSA-N,polymer,bulk,PC61BM,-4.7,-2.9,1.8,1.85,4.1,0.61,11.3,60.0|Cc1ccc(-n2c(-c3ccsc3)nc3c2c2ccc(C)cc2c2cc(C)ccc32)cc1|2|-0.189|-0.0445|0.1445|-0.198|-0.0415|0.1565|-0.1715|-0.0705|0.101|-0.2305|-0.0145|0.216
300|COC(=O)c1sc2c(csc2c2cc3c(s2)c(OC)c2ccsc2c3OC)c1F|COC(=O)c1sc2c(csc2-c2cc3c(s2)c(OC)c2ccsc2c3OC)c1F|InChI=1S/C20H13FO4S4/c1-23-13-8-4-5-26-15(8)14(24-2)9-6-11(28-16(9)13)18-17-10(7-27-18)12(21)19(29-17)20(22)25-3/h4-7H,1-3H3|10.1039/C1EE01072G,XGVWYFHGQNLNIK-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.15,-3.31,1.84,1.63,7.4,0.74,14.5,69.0|COC(=O)c1sc2c(csc2-c2cc3c(s2)c(OC)c2ccsc2c3OC)c1F|15|-0.194733|-0.0863333|0.1084|-0.204467|-0.0852|0.119267|-0.175267|-0.1082|0.0670667|-0.2372|-0.06|0.1772
301|Cn1c2ccccc2c2ccc(c3ccc(c4sc(c5cccs5)c5nc(c6ccccc6)c(c6ccccc6)nc45)s3)cc12|Cn1c2ccccc2c2ccc(-c3ccc(-c4sc(-c5cccs5)c5nc(-c6ccccc6)c(-c6ccccc6)nc54)s3)cc21|InChI=1S/C39H25N3S3/c1-42-29-16-9-8-15-27(29)28-19-18-26(23-30(28)42)31-20-21-33(44-31)39-37-36(38(45-39)32-17-10-22-43-32)40-34(24-11-4-2-5-12-24)35(41-37)25-13-6-3-7-14-25/h2-23H,1H3|10.1039/C1EE01072G,SZUPKEYLRXZRER-UHFFFAOYSA-N,polymer,bulk,PC61BM,-5.23,-3.55,1.68,1.46,0.9,0.62,3.94,37.0|Cn1c2ccccc2c2ccc(-c3ccc(-c4sc(-c5cccs5)c5nc(-c6ccccc6)c(-c6ccccc6)nc54)s3)cc21|9|-0.179|-0.103|0.076|-0.188|-0.102778|0.0852222|-0.165|-0.123444|0.0415556|-0.217889|-0.0807778|0.137111
302|Cc1ccc(c2c3cc(c4cc5sc(c6c7c(=O)n(C)c(c8cc9sccc9s8)c7c(=O)n6C)cc5s4)sc3c(c3ccc(C)s3)c3ccsc23)s1|Cc1ccc(-c2c3cc(-c4cc5sc(C6=C7C(=O)N(C)C(c8cc9sccc9s8)=C7C(=O)N6C)cc5s4)sc3c(-c3ccc(C)s3)c3ccsc32)s1|InChI=1S/C40H24N2O2S8/c1-17-5-7-22(47-17)31-19-9-11-46-37(19)32(23-8-6-18(2)48-23)20-13-25(52-38(20)31)26-15-27-28(50-26)16-30(51-27)36-34-33(39(43)42(36)4)35(41(3)40(34)44)29-14-24-21(49-29)10-12-45-24/h5-16H,1-4H3|10.1021/ar5000743,FFXKPOJMUSPAJG-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.05,-3.62,1.43,1.43,6.18,0.63,16.25,60.0|Cc1ccc(-c2c3cc(-c4cc5sc(C6=C7C(=O)N(C)C(c8cc9sccc9s8)=C7C(=O)N6C)cc5s4)sc3c(-c3ccc(C)s3)c3ccsc32)s1|18|-0.180889|-0.107|0.0738889|-0.190167|-0.107556|0.0826111|-0.165667|-0.124833|0.0408333|-0.220111|-0.0881111|0.132
303|Cc1cc2c3cc(C)sc3c3nc4c(cccc4c4ccc(c5ccc6c(c5)C(C)(C)c5cc(c7cccs7)ccc65)s4)nc3c2s1|Cc1cc2c3cc(C)sc3c3nc4c(cccc4-c4ccc(-c5ccc6c(c5)C(C)(C)c5cc(-c7cccs7)ccc5-6)s4)nc3c2s1|InChI=1S/C41H28N2S4/c1-21-17-28-29-18-22(2)46-40(29)38-37(39(28)45-21)42-32-8-5-7-27(36(32)43-38)35-15-14-34(47-35)24-11-13-26-25-12-10-23(33-9-6-16-44-33)19-30(25)41(3,4)31(26)20-24/h5-20H,1-4H3|10.1021/ma1027164,MKQHJCXHGFCOQK-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.21,-3.53,1.68,nan,2.1,0.85,4.7,51.0|Cc1cc2c3cc(C)sc3c3nc4c(cccc4-c4ccc(-c5ccc6c(c5)C(C)(C)c5cc(-c7cccs7)ccc5-6)s4)nc3c2s1|17|-0.189294|-0.0976471|0.0916471|-0.198647|-0.0969412|0.101706|-0.173118|-0.119118|0.054|-0.231|-0.0734118|0.157588
304|Cc1csc(c2ccc(c3cc(C)c(c4cc5c(s4)c(C)c4ccsc4c5C)s3)c3nsnc23)c1|Cc1csc(-c2ccc(-c3cc(C)c(-c4cc5c(s4)c(C)c4ccsc4c5C)s3)c3nsnc32)c1|InChI=1S/C28H20N2S5/c1-13-9-21(32-12-13)18-5-6-19(25-24(18)29-35-30-25)22-10-14(2)26(33-22)23-11-20-16(4)27-17(7-8-31-27)15(3)28(20)34-23/h5-12H,1-4H3|10.1002/anie.201005451,DKCPJJPYKLFOKA-UHFFFAOYSA-N,polymer,bulk,PC61BM,-5.4,-3.13,2.27,nan,5.0,0.87,10.03,57.3|Cc1csc(-c2ccc(-c3cc(C)c(-c4cc5c(s4)c(C)c4ccsc4c5C)s3)c3nsnc32)c1|16|-0.186312|-0.1065|0.0798125|-0.195937|-0.105563|0.090375|-0.170625|-0.126|0.044625|-0.227063|-0.0830625|0.144
305|Cc1cc(C=C2C(=O)N(C)C(=O)N(C)C2=O)sc1c1cc(C)c(c2cc(C)c(c3ccc(c4sc(c5sc(c6sc(C=C7C(=O)N(C)C(=O)N(C)C7=O)cc6C)cc5C)cc4C)s3)s2)s1|Cc1cc(C=C2C(=O)N(C)C(=O)N(C)C2=O)sc1-c1cc(C)c(-c2cc(C)c(-c3ccc(-c4sc(-c5sc(C6=S=C(C=C7C(=O)N(C)C(=O)N(C)C7=O)C=C6C)cc5C)cc4C)s3)s2)s1|InChI=1S/C48H40N4O6S7/c1-21-13-27(19-29-43(53)49(7)47(57)50(8)44(29)54)59-39(21)33-17-25(5)41(64-33)35-15-23(3)37(62-35)31-11-12-32(61-31)38-24(4)16-36(63-38)42-26(6)18-34(65-42)40-22(2)14-28(60-40)20-30-45(55)51(9)48(58)52(10)46(30)56/h11-20H,1-10H3|10.1021/ar400088c,MQBMORNHSRIKKK-UHFFFAOYSA-N,molecule,bulk,PC61BM,-5.12,-3.5,1.62,1.67,4.05,0.9,7.54,60.0|Cc1cc(C=C2C(=O)N(C)C(=O)N(C)C2=O)sc1-c1cc(C)c(-c2cc(C)c(-c3ccc(-c4sc(-c5sc(C6=S=C(C=C7C(=O)N(C)C(=O)N(C)C7=O)C=C6C)cc5C)cc4C)s3)s2)s1|18|-0.188111|-0.117111|0.071|-0.196722|-0.116556|0.0801667|-0.175056|-0.134667|0.0403889|-0.224556|-0.0947778|0.129778
306|Cc1nc2c(nc1C)c(c1ccc(c3ccc4c5ccccc5n(C)c4c3)s1)sc2c1cccs1|Cc1nc2c(nc1C)c(-c1ccc(-c3ccc4c5ccccc5n(C)c4c3)s1)sc2-c1cccs1|InChI=1S/C29H21N3S3/c1-16-17(2)31-27-26(30-16)28(24-9-6-14-33-24)35-29(27)25-13-12-23(34-25)18-10-11-20-19-7-4-5-8-21(19)32(3)22(20)15-18/h4-15H,1-3H3|10.1039/C1EE01072G,DQNRUPMJIDKFGW-UHFFFAOYSA-N,polymer,bulk,PC61BM,-5.24,-3.45,1.79,1.515,1.0,0.56,4.41,41.0|Cc1nc2c(nc1C)c(-c1ccc(-c3ccc4c5ccccc5n(C)c4c3)s1)sc2-c1cccs1|18|-0.177889|-0.0974444|0.0804444|-0.1865|-0.0965|0.09|-0.1635|-0.117556|0.0459444|-0.216333|-0.0735556|0.142778
307|COc1c2cc(c3cc(C)c(c4ccc(c5sc(C=C6SC(=S)N(C)C6=O)cc5C)s4)s3)sc2c(OC)c2cc(c3cc(C)c(c4ccc(c5sc(C=C6SC(=S)N(C)C6=O)cc5C)s4)s3)sc12|COc1c2cc(-c3cc(C)c(-c4ccc(-c5sc(C=C6SC(=S)N(C)C6=O)cc5C)s4)s3)sc2c(OC)c2cc(-c3cc(C)c(-c4ccc(-c5sc(C=C6SC(=S)N(C)C6=O)cc5C)s4)s3)sc21|InChI=1S/C50H36N2O4S12/c1-21-13-25(17-37-47(53)51(5)49(57)67-37)59-41(21)29-9-11-31(61-29)43-23(3)15-33(63-43)35-19-27-39(55-7)46-28(40(56-8)45(27)65-35)20-36(66-46)34-16-24(4)44(64-34)32-12-10-30(62-32)42-22(2)14-26(60-42)18-38-48(54)52(6)50(58)68-38/h9-20H,1-8H3/b37-17-,38-18-|10.1021/ar400088c,GYXKSYCDURPZMP-KDNYMMEOSA-N,molecule,bulk,PC71BM,-5.02,-3.27,1.75,1.74,6.92,0.93,11.4,65.3|COc1c2cc(-c3cc(C)c(-c4ccc(-c5sc(C=C6SC(=S)N(C)C6=O)cc5C)s4)s3)sc2c(OC)c2cc(-c3cc(C)c(-c4ccc(-c5sc(C=C6SC(=S)N(C)C6=O)cc5C)s4)s3)sc21|1|-0.183|-0.111|0.072|-0.192|-0.111|0.081|-0.168|-0.129|0.039|-0.22|-0.088|0.132
308|Cn1c(=O)c2c(c3cc4sccc4s3)n(C)c(=O)c2c1c1cc2sccc2s1|CN1C(=O)C2=C(c3cc4sccc4s3)N(C)C(=O)C2=C1c1cc2sccc2s1|InChI=1S/C20H12N2O2S4/c1-21-17(13-7-11-9(27-13)3-5-25-11)15-16(19(21)23)18(22(2)20(15)24)14-8-12-10(28-14)4-6-26-12/h3-8H,1-2H3|10.1021/ja110619k,NGJDBDVVAKUKRY-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.04,-3.76,1.28,nan,3.0,0.57,8.9,59.0|CN1C(=O)C2=C(c3cc4sccc4s3)N(C)C(=O)C2=C1c1cc2sccc2s1|3|-0.185333|-0.104|0.0813333|-0.194667|-0.104|0.0906667|-0.168667|-0.123|0.0456667|-0.224667|-0.0833333|0.141333
309|COc1ccc(c2nc3c(c4scc5c4OCCO5)ccc(c4sc(c5ccc6c(c5)C(C)(C)c5ccccc65)c5c4OCCO5)c3nc2c2ccc(OC)cc2)cc1|COc1ccc(-c2nc3c(-c4scc5c4OCCO5)ccc(-c4sc(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5c4OCCO5)c3nc2-c2ccc(OC)cc2)cc1|InChI=1S/C49H38N2O6S2/c1-49(2)36-8-6-5-7-32(36)33-18-13-29(25-37(33)49)46-44-45(57-24-23-56-44)48(59-46)35-20-19-34(47-43-38(26-58-47)54-21-22-55-43)41-42(35)51-40(28-11-16-31(53-4)17-12-28)39(50-41)27-9-14-30(52-3)15-10-27/h5-20,25-26H,21-24H2,1-4H3|10.1021/ar900061z,JUVOGBJQWSDUOX-UHFFFAOYSA-N,polymer,bulk,PC61BM,-5.6,-3.4,2.2,1.9,1.1,0.66,3.7,44.0|COc1ccc(-c2nc3c(-c4scc5c4OCCO5)ccc(-c4sc(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5c4OCCO5)c3nc2-c2ccc(OC)cc2)cc1|20|-0.17785|-0.08015|0.0977|-0.18695|-0.07865|0.1083|-0.1593|-0.1018|0.0575|-0.22015|-0.056|0.16415
310|COc1c(OC)c(c2ccc(c3ccc4c5ccccc5n(C)c4c3)s2)c2nsnc2c1c1cccs1|COc1c(OC)c(-c2ccc(-c3ccc4c5ccccc5n(C)c4c3)s2)c2nsnc2c1-c1cccs1|InChI=1S/C29H21N3O2S3/c1-32-19-8-5-4-7-17(19)18-11-10-16(15-20(18)32)21-12-13-23(36-21)25-27-26(30-37-31-27)24(22-9-6-14-35-22)28(33-2)29(25)34-3/h4-15H,1-3H3|10.1039/C1EE01072G,XOTLMYMUPLOCIG-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.3025,-3.3225,1.98,1.9775,5.4,0.81,9.6,69.0|COc1c(OC)c(-c2ccc(-c3ccc4c5ccccc5n(C)c4c3)s2)c2nsnc2c1-c1cccs1|16|-0.187313|-0.099375|0.0879375|-0.196938|-0.0985625|0.098375|-0.171062|-0.119625|0.0514375|-0.228188|-0.0750625|0.153125
311|COc1ccc(N(c2ccc(OC)cc2)c2cccc(n3c4ccccc4c4ccc(c5ccc(c6c7nsnc7c(c7cccs7)c7nc(c8ccccc8)c(c8ccccc8)nc67)s5)cc34)c2)cc1|COc1ccc(N(c2ccc(OC)cc2)c2cccc(-n3c4ccccc4c4ccc(-c5ccc(-c6c7nsnc7c(-c7cccs7)c7nc(-c8ccccc8)c(-c8ccccc8)nc76)s5)cc43)c2)cc1|InChI=1S/C60H40N6O2S3/c1-67-44-27-23-40(24-28-44)65(41-25-29-45(68-2)30-26-41)42-17-11-18-43(36-42)66-48-20-10-9-19-46(48)47-31-22-39(35-49(47)66)50-32-33-52(70-50)54-58-57(53(51-21-12-34-69-51)59-60(54)64-71-63-59)61-55(37-13-5-3-6-14-37)56(62-58)38-15-7-4-8-16-38/h3-36H,1-2H3|10.1039/C1EE01072G,GWHMXSLQGGWQLD-UHFFFAOYSA-N,polymer,bulk,PC61BM,nan,nan,nan,1.1,0.6,0.41,5.16,29.0|COc1ccc(N(c2ccc(OC)cc2)c2cccc(-n3c4ccccc4c4ccc(-c5ccc(-c6c7nsnc7c(-c7cccs7)c7nc(-c8ccccc8)c(-c8ccccc8)nc76)s5)cc43)c2)cc1|20|-0.17945|-0.12115|0.0583|-0.1884|-0.12165|0.06675|-0.16385|-0.13825|0.0256|-0.21725|-0.1031|0.11415
312|COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)c(OC)c3)c3ccccc23)cc1OC|COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)c(OC)c3)c3ccccc23)cc1OC|InChI=1S/C34H26O4/c1-35-31-19-15-23(21-33(31)37-3)13-17-29-25-9-5-7-11-27(25)30(28-12-8-6-10-26(28)29)18-14-24-16-20-32(36-2)34(22-24)38-4/h5-12,15-16,19-22H,1-4H3|10.1021/cm102189g,MOLAQZWIAWJHSK-UHFFFAOYSA-N,molecule,bulk,PC61BM,nan,nan,nan,nan,1.27,0.89,3.1,45.0|COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)c(OC)c3)c3ccccc23)cc1OC|14|-0.184857|-0.0938571|0.091|-0.192929|-0.0929286|0.1|-0.168857|-0.113857|0.055|-0.223643|-0.0728571|0.150786
313|Cc1cc(C=C(C#N)C(=O)O)sc1c1cc(C)c(c2cc(C)c(c3ccc(N(c4ccc5c(c4)C(C)(C)c4ccccc54)c4ccc5c(c4)C(C)(C)c4ccccc54)cc3)s2)s1|Cc1cc(C=C(C#N)C(=O)O)sc1-c1cc(C)c(-c2cc(C)c(-c3ccc(N(c4ccc5c(c4)C(C)(C)c4ccccc4-5)c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)s2)s1|InChI=1S/C55H44N2O2S3/c1-31-24-39(27-35(30-56)53(58)59)60-51(31)48-26-33(3)52(62-48)49-25-32(2)50(61-49)34-16-18-36(19-17-34)57(37-20-22-42-40-12-8-10-14-44(40)54(4,5)46(42)28-37)38-21-23-43-41-13-9-11-15-45(41)55(6,7)47(43)29-38/h8-29H,1-7H3,(H,58,59)/b35-27-|10.1039/B908802D,BNUQZTBHXHSESO-SFQGPEBKSA-N,molecule,DSSC,TiO2,nan,nan,nan,nan,7.42,0.641,16.13,72.0|Cc1cc(C=C(C#N)C(=O)O)sc1-c1cc(C)c(-c2cc(C)c(-c3ccc(N(c4ccc5c(c4)C(C)(C)c4ccccc4-5)c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)s2)s1|20|-0.18485|-0.1083|0.07655|-0.1932|-0.1077|0.0855|-0.1687|-0.12655|0.04215|-0.22405|-0.0859|0.13815
314|Cc1ccsc1c1sc(c2sc(c3sc(c4sccc4C)c(C)c3)cc2C)c2[nH]c3c([nH]c12)c1cccc2cccc3c12|Cc1ccsc1-c1sc(-c2sc(C3=S=C(c4sccc4C)C(C)=C3)cc2C)c2nc3c(nc21)-c1cccc2cccc-3c12|InChI=1S/C36H24N2S5/c1-17-11-13-39-31(17)33-19(3)15-24(41-33)25-16-20(4)34(42-25)36-30-29(35(43-36)32-18(2)12-14-40-32)37-27-22-9-5-7-21-8-6-10-23(26(21)22)28(27)38-30/h5-16H,1-4H3|10.1021/cm900788e,MJGXZKRSCUBSDA-UHFFFAOYSA-N,polymer,bulk,PC61BM,-4.845,-3.465,1.38,nan,0.34,0.535,2.01,31.0|Cc1ccsc1-c1sc(-c2sc(C3=S=C(c4sccc4C)C(C)=C3)cc2C)c2nc3c(nc21)-c1cccc2cccc-3c12|16|-0.179875|-0.096875|0.083|-0.188812|-0.0964375|0.092375|-0.164875|-0.118312|0.0465625|-0.219625|-0.0734375|0.146187
315|Cc1ccc(c2c3cc(c4ccc(c5sc(c6cccs6)c6c5C(=O)c5c(C)sc(C)c5C6=O)s4)sc3c(c3ccc(C)s3)c3ccsc23)s1|Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(C)sc(C)c5C6=O)s4)sc3c(-c3ccc(C)s3)c3ccsc32)s1|InChI=1S/C40H24O2S8/c1-17-7-9-24(45-17)31-21-13-15-44-37(21)32(25-10-8-18(2)46-25)22-16-28(49-38(22)31)23-11-12-27(48-23)40-34-33(39(50-40)26-6-5-14-43-26)35(41)29-19(3)47-20(4)30(29)36(34)42/h5-16H,1-4H3|10.1021/ar5000743,AVMQXWGAKMWCNO-UHFFFAOYSA-N,polymer,bulk,PC71BM,-5.23,-3.18,2.05,nan,6.67,0.86,10.68,72.27|Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(C)sc(C)c5C6=O)s4)sc3c(-c3ccc(C)s3)c3ccsc32)s1|20|-0.1884|-0.09615|0.09225|-0.1979|-0.0958|0.1021|-0.1719|-0.11745|0.05445|-0.22895|-0.07265|0.1563
